"filename", "language", "YAML", "Python", "Markdown", "C++", "CMake", "HTML", "CSS", "JavaScript", "comment", "blank", "total"
"/home/allvey/Projects/CL-MAPF/CL-CBS-main/.github/stable.yml", "YAML", 11, 0, 0, 0, 0, 0, 0, 0, 6, 1, 18
"/home/allvey/Projects/CL-MAPF/CL-CBS-main/README.md", "Markdown", 0, 0, 67, 0, 0, 0, 0, 0, 0, 25, 92
"/home/allvey/Projects/CL-MAPF/CL-CBS-main/benchmark/map100by100/agents10/empty/map_100by100_obst0_agents10_ex0.yaml", "YAML", 35, 0, 0, 0, 0, 0, 0, 0, 0, 1, 36
"/home/allvey/Projects/CL-MAPF/CL-CBS-main/benchmark/map100by100/agents10/empty/map_100by100_obst0_agents10_ex1.yaml", "YAML", 35, 0, 0, 0, 0, 0, 0, 0, 0, 1, 36
"/home/allvey/Projects/CL-MAPF/CL-CBS-main/benchmark/map100by100/agents10/empty/map_100by100_obst0_agents10_ex10.yaml", "YAML", 35, 0, 0, 0, 0, 0, 0, 0, 0, 1, 36
"/home/allvey/Projects/CL-MAPF/CL-CBS-main/benchmark/map100by100/agents10/empty/map_100by100_obst0_agents10_ex11.yaml", "YAML", 35, 0, 0, 0, 0, 0, 0, 0, 0, 1, 36
"/home/allvey/Projects/CL-MAPF/CL-CBS-main/benchmark/map100by100/agents10/empty/map_100by100_obst0_agents10_ex12.yaml", "YAML", 35, 0, 0, 0, 0, 0, 0, 0, 0, 1, 36
"/home/allvey/Projects/CL-MAPF/CL-CBS-main/benchmark/map100by100/agents10/empty/map_100by100_obst0_agents10_ex13.yaml", "YAML", 35, 0, 0, 0, 0, 0, 0, 0, 0, 1, 36
"/home/allvey/Projects/CL-MAPF/CL-CBS-main/benchmark/map100by100/agents10/empty/map_100by100_obst0_agents10_ex14.yaml", "YAML", 35, 0, 0, 0, 0, 0, 0, 0, 0, 1, 36
"/home/allvey/Projects/CL-MAPF/CL-CBS-main/benchmark/map100by100/agents10/empty/map_100by100_obst0_agents10_ex15.yaml", "YAML", 35, 0, 0, 0, 0, 0, 0, 0, 0, 1, 36
"/home/allvey/Projects/CL-MAPF/CL-CBS-main/benchmark/map100by100/agents10/empty/map_100by100_obst0_agents10_ex16.yaml", "YAML", 35, 0, 0, 0, 0, 0, 0, 0, 0, 1, 36
"/home/allvey/Projects/CL-MAPF/CL-CBS-main/benchmark/map100by100/agents10/empty/map_100by100_obst0_agents10_ex17.yaml", "YAML", 35, 0, 0, 0, 0, 0, 0, 0, 0, 1, 36
"/home/allvey/Projects/CL-MAPF/CL-CBS-main/benchmark/map100by100/agents10/empty/map_100by100_obst0_agents10_ex18.yaml", "YAML", 35, 0, 0, 0, 0, 0, 0, 0, 0, 1, 36
"/home/allvey/Projects/CL-MAPF/CL-CBS-main/benchmark/map100by100/agents10/empty/map_100by100_obst0_agents10_ex19.yaml", "YAML", 35, 0, 0, 0, 0, 0, 0, 0, 0, 1, 36
"/home/allvey/Projects/CL-MAPF/CL-CBS-main/benchmark/map100by100/agents10/empty/map_100by100_obst0_agents10_ex2.yaml", "YAML", 35, 0, 0, 0, 0, 0, 0, 0, 0, 1, 36
"/home/allvey/Projects/CL-MAPF/CL-CBS-main/benchmark/map100by100/agents10/empty/map_100by100_obst0_agents10_ex20.yaml", "YAML", 35, 0, 0, 0, 0, 0, 0, 0, 0, 1, 36
"/home/allvey/Projects/CL-MAPF/CL-CBS-main/benchmark/map100by100/agents10/empty/map_100by100_obst0_agents10_ex21.yaml", "YAML", 35, 0, 0, 0, 0, 0, 0, 0, 0, 1, 36
"/home/allvey/Projects/CL-MAPF/CL-CBS-main/benchmark/map100by100/agents10/empty/map_100by100_obst0_agents10_ex22.yaml", "YAML", 35, 0, 0, 0, 0, 0, 0, 0, 0, 1, 36
"/home/allvey/Projects/CL-MAPF/CL-CBS-main/benchmark/map100by100/agents10/empty/map_100by100_obst0_agents10_ex23.yaml", "YAML", 35, 0, 0, 0, 0, 0, 0, 0, 0, 1, 36
"/home/allvey/Projects/CL-MAPF/CL-CBS-main/benchmark/map100by100/agents10/empty/map_100by100_obst0_agents10_ex24.yaml", "YAML", 35, 0, 0, 0, 0, 0, 0, 0, 0, 1, 36
"/home/allvey/Projects/CL-MAPF/CL-CBS-main/benchmark/map100by100/agents10/empty/map_100by100_obst0_agents10_ex25.yaml", "YAML", 35, 0, 0, 0, 0, 0, 0, 0, 0, 1, 36
"/home/allvey/Projects/CL-MAPF/CL-CBS-main/benchmark/map100by100/agents10/empty/map_100by100_obst0_agents10_ex26.yaml", "YAML", 35, 0, 0, 0, 0, 0, 0, 0, 0, 1, 36
"/home/allvey/Projects/CL-MAPF/CL-CBS-main/benchmark/map100by100/agents10/empty/map_100by100_obst0_agents10_ex27.yaml", "YAML", 35, 0, 0, 0, 0, 0, 0, 0, 0, 1, 36
"/home/allvey/Projects/CL-MAPF/CL-CBS-main/benchmark/map100by100/agents10/empty/map_100by100_obst0_agents10_ex28.yaml", "YAML", 35, 0, 0, 0, 0, 0, 0, 0, 0, 1, 36
"/home/allvey/Projects/CL-MAPF/CL-CBS-main/benchmark/map100by100/agents10/empty/map_100by100_obst0_agents10_ex29.yaml", "YAML", 35, 0, 0, 0, 0, 0, 0, 0, 0, 1, 36
"/home/allvey/Projects/CL-MAPF/CL-CBS-main/benchmark/map100by100/agents10/empty/map_100by100_obst0_agents10_ex3.yaml", "YAML", 35, 0, 0, 0, 0, 0, 0, 0, 0, 1, 36
"/home/allvey/Projects/CL-MAPF/CL-CBS-main/benchmark/map100by100/agents10/empty/map_100by100_obst0_agents10_ex30.yaml", "YAML", 35, 0, 0, 0, 0, 0, 0, 0, 0, 1, 36
"/home/allvey/Projects/CL-MAPF/CL-CBS-main/benchmark/map100by100/agents10/empty/map_100by100_obst0_agents10_ex31.yaml", "YAML", 35, 0, 0, 0, 0, 0, 0, 0, 0, 1, 36
"/home/allvey/Projects/CL-MAPF/CL-CBS-main/benchmark/map100by100/agents10/empty/map_100by100_obst0_agents10_ex32.yaml", "YAML", 35, 0, 0, 0, 0, 0, 0, 0, 0, 1, 36
"/home/allvey/Projects/CL-MAPF/CL-CBS-main/benchmark/map100by100/agents10/empty/map_100by100_obst0_agents10_ex33.yaml", "YAML", 35, 0, 0, 0, 0, 0, 0, 0, 0, 1, 36
"/home/allvey/Projects/CL-MAPF/CL-CBS-main/benchmark/map100by100/agents10/empty/map_100by100_obst0_agents10_ex34.yaml", "YAML", 35, 0, 0, 0, 0, 0, 0, 0, 0, 1, 36
"/home/allvey/Projects/CL-MAPF/CL-CBS-main/benchmark/map100by100/agents10/empty/map_100by100_obst0_agents10_ex35.yaml", "YAML", 35, 0, 0, 0, 0, 0, 0, 0, 0, 1, 36
"/home/allvey/Projects/CL-MAPF/CL-CBS-main/benchmark/map100by100/agents10/empty/map_100by100_obst0_agents10_ex36.yaml", "YAML", 35, 0, 0, 0, 0, 0, 0, 0, 0, 1, 36
"/home/allvey/Projects/CL-MAPF/CL-CBS-main/benchmark/map100by100/agents10/empty/map_100by100_obst0_agents10_ex37.yaml", "YAML", 35, 0, 0, 0, 0, 0, 0, 0, 0, 1, 36
"/home/allvey/Projects/CL-MAPF/CL-CBS-main/benchmark/map100by100/agents10/empty/map_100by100_obst0_agents10_ex38.yaml", "YAML", 35, 0, 0, 0, 0, 0, 0, 0, 0, 1, 36
"/home/allvey/Projects/CL-MAPF/CL-CBS-main/benchmark/map100by100/agents10/empty/map_100by100_obst0_agents10_ex39.yaml", "YAML", 35, 0, 0, 0, 0, 0, 0, 0, 0, 1, 36
"/home/allvey/Projects/CL-MAPF/CL-CBS-main/benchmark/map100by100/agents10/empty/map_100by100_obst0_agents10_ex4.yaml", "YAML", 35, 0, 0, 0, 0, 0, 0, 0, 0, 1, 36
"/home/allvey/Projects/CL-MAPF/CL-CBS-main/benchmark/map100by100/agents10/empty/map_100by100_obst0_agents10_ex40.yaml", "YAML", 35, 0, 0, 0, 0, 0, 0, 0, 0, 1, 36
"/home/allvey/Projects/CL-MAPF/CL-CBS-main/benchmark/map100by100/agents10/empty/map_100by100_obst0_agents10_ex41.yaml", "YAML", 35, 0, 0, 0, 0, 0, 0, 0, 0, 1, 36
"/home/allvey/Projects/CL-MAPF/CL-CBS-main/benchmark/map100by100/agents10/empty/map_100by100_obst0_agents10_ex42.yaml", "YAML", 35, 0, 0, 0, 0, 0, 0, 0, 0, 1, 36
"/home/allvey/Projects/CL-MAPF/CL-CBS-main/benchmark/map100by100/agents10/empty/map_100by100_obst0_agents10_ex43.yaml", "YAML", 35, 0, 0, 0, 0, 0, 0, 0, 0, 1, 36
"/home/allvey/Projects/CL-MAPF/CL-CBS-main/benchmark/map100by100/agents10/empty/map_100by100_obst0_agents10_ex44.yaml", "YAML", 35, 0, 0, 0, 0, 0, 0, 0, 0, 1, 36
"/home/allvey/Projects/CL-MAPF/CL-CBS-main/benchmark/map100by100/agents10/empty/map_100by100_obst0_agents10_ex45.yaml", "YAML", 35, 0, 0, 0, 0, 0, 0, 0, 0, 1, 36
"/home/allvey/Projects/CL-MAPF/CL-CBS-main/benchmark/map100by100/agents10/empty/map_100by100_obst0_agents10_ex46.yaml", "YAML", 35, 0, 0, 0, 0, 0, 0, 0, 0, 1, 36
"/home/allvey/Projects/CL-MAPF/CL-CBS-main/benchmark/map100by100/agents10/empty/map_100by100_obst0_agents10_ex47.yaml", "YAML", 35, 0, 0, 0, 0, 0, 0, 0, 0, 1, 36
"/home/allvey/Projects/CL-MAPF/CL-CBS-main/benchmark/map100by100/agents10/empty/map_100by100_obst0_agents10_ex48.yaml", "YAML", 35, 0, 0, 0, 0, 0, 0, 0, 0, 1, 36
"/home/allvey/Projects/CL-MAPF/CL-CBS-main/benchmark/map100by100/agents10/empty/map_100by100_obst0_agents10_ex49.yaml", "YAML", 35, 0, 0, 0, 0, 0, 0, 0, 0, 1, 36
"/home/allvey/Projects/CL-MAPF/CL-CBS-main/benchmark/map100by100/agents10/empty/map_100by100_obst0_agents10_ex5.yaml", "YAML", 35, 0, 0, 0, 0, 0, 0, 0, 0, 1, 36
"/home/allvey/Projects/CL-MAPF/CL-CBS-main/benchmark/map100by100/agents10/empty/map_100by100_obst0_agents10_ex50.yaml", "YAML", 35, 0, 0, 0, 0, 0, 0, 0, 0, 1, 36
"/home/allvey/Projects/CL-MAPF/CL-CBS-main/benchmark/map100by100/agents10/empty/map_100by100_obst0_agents10_ex51.yaml", "YAML", 35, 0, 0, 0, 0, 0, 0, 0, 0, 1, 36
"/home/allvey/Projects/CL-MAPF/CL-CBS-main/benchmark/map100by100/agents10/empty/map_100by100_obst0_agents10_ex52.yaml", "YAML", 35, 0, 0, 0, 0, 0, 0, 0, 0, 1, 36
"/home/allvey/Projects/CL-MAPF/CL-CBS-main/benchmark/map100by100/agents10/empty/map_100by100_obst0_agents10_ex53.yaml", "YAML", 35, 0, 0, 0, 0, 0, 0, 0, 0, 1, 36
"/home/allvey/Projects/CL-MAPF/CL-CBS-main/benchmark/map100by100/agents10/empty/map_100by100_obst0_agents10_ex54.yaml", "YAML", 35, 0, 0, 0, 0, 0, 0, 0, 0, 1, 36
"/home/allvey/Projects/CL-MAPF/CL-CBS-main/benchmark/map100by100/agents10/empty/map_100by100_obst0_agents10_ex55.yaml", "YAML", 35, 0, 0, 0, 0, 0, 0, 0, 0, 1, 36
"/home/allvey/Projects/CL-MAPF/CL-CBS-main/benchmark/map100by100/agents10/empty/map_100by100_obst0_agents10_ex56.yaml", "YAML", 35, 0, 0, 0, 0, 0, 0, 0, 0, 1, 36
"/home/allvey/Projects/CL-MAPF/CL-CBS-main/benchmark/map100by100/agents10/empty/map_100by100_obst0_agents10_ex57.yaml", "YAML", 35, 0, 0, 0, 0, 0, 0, 0, 0, 1, 36
"/home/allvey/Projects/CL-MAPF/CL-CBS-main/benchmark/map100by100/agents10/empty/map_100by100_obst0_agents10_ex58.yaml", "YAML", 35, 0, 0, 0, 0, 0, 0, 0, 0, 1, 36
"/home/allvey/Projects/CL-MAPF/CL-CBS-main/benchmark/map100by100/agents10/empty/map_100by100_obst0_agents10_ex59.yaml", "YAML", 35, 0, 0, 0, 0, 0, 0, 0, 0, 1, 36
"/home/allvey/Projects/CL-MAPF/CL-CBS-main/benchmark/map100by100/agents10/empty/map_100by100_obst0_agents10_ex6.yaml", "YAML", 35, 0, 0, 0, 0, 0, 0, 0, 0, 1, 36
"/home/allvey/Projects/CL-MAPF/CL-CBS-main/benchmark/map100by100/agents10/empty/map_100by100_obst0_agents10_ex7.yaml", "YAML", 35, 0, 0, 0, 0, 0, 0, 0, 0, 1, 36
"/home/allvey/Projects/CL-MAPF/CL-CBS-main/benchmark/map100by100/agents10/empty/map_100by100_obst0_agents10_ex8.yaml", "YAML", 35, 0, 0, 0, 0, 0, 0, 0, 0, 1, 36
"/home/allvey/Projects/CL-MAPF/CL-CBS-main/benchmark/map100by100/agents10/empty/map_100by100_obst0_agents10_ex9.yaml", "YAML", 35, 0, 0, 0, 0, 0, 0, 0, 0, 1, 36
"/home/allvey/Projects/CL-MAPF/CL-CBS-main/benchmark/map100by100/agents10/obstacle/map_100by100_obst50_agents10_ex0.yaml", "YAML", 84, 0, 0, 0, 0, 0, 0, 0, 0, 1, 85
"/home/allvey/Projects/CL-MAPF/CL-CBS-main/benchmark/map100by100/agents10/obstacle/map_100by100_obst50_agents10_ex1.yaml", "YAML", 84, 0, 0, 0, 0, 0, 0, 0, 0, 1, 85
"/home/allvey/Projects/CL-MAPF/CL-CBS-main/benchmark/map100by100/agents10/obstacle/map_100by100_obst50_agents10_ex10.yaml", "YAML", 84, 0, 0, 0, 0, 0, 0, 0, 0, 1, 85
"/home/allvey/Projects/CL-MAPF/CL-CBS-main/benchmark/map100by100/agents10/obstacle/map_100by100_obst50_agents10_ex11.yaml", "YAML", 84, 0, 0, 0, 0, 0, 0, 0, 0, 1, 85
"/home/allvey/Projects/CL-MAPF/CL-CBS-main/benchmark/map100by100/agents10/obstacle/map_100by100_obst50_agents10_ex12.yaml", "YAML", 84, 0, 0, 0, 0, 0, 0, 0, 0, 1, 85
"/home/allvey/Projects/CL-MAPF/CL-CBS-main/benchmark/map100by100/agents10/obstacle/map_100by100_obst50_agents10_ex13.yaml", "YAML", 84, 0, 0, 0, 0, 0, 0, 0, 0, 1, 85
"/home/allvey/Projects/CL-MAPF/CL-CBS-main/benchmark/map100by100/agents10/obstacle/map_100by100_obst50_agents10_ex14.yaml", "YAML", 84, 0, 0, 0, 0, 0, 0, 0, 0, 1, 85
"/home/allvey/Projects/CL-MAPF/CL-CBS-main/benchmark/map100by100/agents10/obstacle/map_100by100_obst50_agents10_ex15.yaml", "YAML", 84, 0, 0, 0, 0, 0, 0, 0, 0, 1, 85
"/home/allvey/Projects/CL-MAPF/CL-CBS-main/benchmark/map100by100/agents10/obstacle/map_100by100_obst50_agents10_ex16.yaml", "YAML", 84, 0, 0, 0, 0, 0, 0, 0, 0, 1, 85
"/home/allvey/Projects/CL-MAPF/CL-CBS-main/benchmark/map100by100/agents10/obstacle/map_100by100_obst50_agents10_ex17.yaml", "YAML", 84, 0, 0, 0, 0, 0, 0, 0, 0, 1, 85
"/home/allvey/Projects/CL-MAPF/CL-CBS-main/benchmark/map100by100/agents10/obstacle/map_100by100_obst50_agents10_ex18.yaml", "YAML", 84, 0, 0, 0, 0, 0, 0, 0, 0, 1, 85
"/home/allvey/Projects/CL-MAPF/CL-CBS-main/benchmark/map100by100/agents10/obstacle/map_100by100_obst50_agents10_ex19.yaml", "YAML", 84, 0, 0, 0, 0, 0, 0, 0, 0, 1, 85
"/home/allvey/Projects/CL-MAPF/CL-CBS-main/benchmark/map100by100/agents10/obstacle/map_100by100_obst50_agents10_ex2.yaml", "YAML", 84, 0, 0, 0, 0, 0, 0, 0, 0, 1, 85
"/home/allvey/Projects/CL-MAPF/CL-CBS-main/benchmark/map100by100/agents10/obstacle/map_100by100_obst50_agents10_ex20.yaml", "YAML", 84, 0, 0, 0, 0, 0, 0, 0, 0, 1, 85
"/home/allvey/Projects/CL-MAPF/CL-CBS-main/benchmark/map100by100/agents10/obstacle/map_100by100_obst50_agents10_ex21.yaml", "YAML", 84, 0, 0, 0, 0, 0, 0, 0, 0, 1, 85
"/home/allvey/Projects/CL-MAPF/CL-CBS-main/benchmark/map100by100/agents10/obstacle/map_100by100_obst50_agents10_ex22.yaml", "YAML", 84, 0, 0, 0, 0, 0, 0, 0, 0, 1, 85
"/home/allvey/Projects/CL-MAPF/CL-CBS-main/benchmark/map100by100/agents10/obstacle/map_100by100_obst50_agents10_ex23.yaml", "YAML", 84, 0, 0, 0, 0, 0, 0, 0, 0, 1, 85
"/home/allvey/Projects/CL-MAPF/CL-CBS-main/benchmark/map100by100/agents10/obstacle/map_100by100_obst50_agents10_ex24.yaml", "YAML", 84, 0, 0, 0, 0, 0, 0, 0, 0, 1, 85
"/home/allvey/Projects/CL-MAPF/CL-CBS-main/benchmark/map100by100/agents10/obstacle/map_100by100_obst50_agents10_ex25.yaml", "YAML", 84, 0, 0, 0, 0, 0, 0, 0, 0, 1, 85
"/home/allvey/Projects/CL-MAPF/CL-CBS-main/benchmark/map100by100/agents10/obstacle/map_100by100_obst50_agents10_ex26.yaml", "YAML", 84, 0, 0, 0, 0, 0, 0, 0, 0, 1, 85
"/home/allvey/Projects/CL-MAPF/CL-CBS-main/benchmark/map100by100/agents10/obstacle/map_100by100_obst50_agents10_ex27.yaml", "YAML", 84, 0, 0, 0, 0, 0, 0, 0, 0, 1, 85
"/home/allvey/Projects/CL-MAPF/CL-CBS-main/benchmark/map100by100/agents10/obstacle/map_100by100_obst50_agents10_ex28.yaml", "YAML", 84, 0, 0, 0, 0, 0, 0, 0, 0, 1, 85
"/home/allvey/Projects/CL-MAPF/CL-CBS-main/benchmark/map100by100/agents10/obstacle/map_100by100_obst50_agents10_ex29.yaml", "YAML", 84, 0, 0, 0, 0, 0, 0, 0, 0, 1, 85
"/home/allvey/Projects/CL-MAPF/CL-CBS-main/benchmark/map100by100/agents10/obstacle/map_100by100_obst50_agents10_ex3.yaml", "YAML", 84, 0, 0, 0, 0, 0, 0, 0, 0, 1, 85
"/home/allvey/Projects/CL-MAPF/CL-CBS-main/benchmark/map100by100/agents10/obstacle/map_100by100_obst50_agents10_ex30.yaml", "YAML", 84, 0, 0, 0, 0, 0, 0, 0, 0, 1, 85
"/home/allvey/Projects/CL-MAPF/CL-CBS-main/benchmark/map100by100/agents10/obstacle/map_100by100_obst50_agents10_ex31.yaml", "YAML", 84, 0, 0, 0, 0, 0, 0, 0, 0, 1, 85
"/home/allvey/Projects/CL-MAPF/CL-CBS-main/benchmark/map100by100/agents10/obstacle/map_100by100_obst50_agents10_ex32.yaml", "YAML", 84, 0, 0, 0, 0, 0, 0, 0, 0, 1, 85
"/home/allvey/Projects/CL-MAPF/CL-CBS-main/benchmark/map100by100/agents10/obstacle/map_100by100_obst50_agents10_ex33.yaml", "YAML", 84, 0, 0, 0, 0, 0, 0, 0, 0, 1, 85
"/home/allvey/Projects/CL-MAPF/CL-CBS-main/benchmark/map100by100/agents10/obstacle/map_100by100_obst50_agents10_ex34.yaml", "YAML", 84, 0, 0, 0, 0, 0, 0, 0, 0, 1, 85
"/home/allvey/Projects/CL-MAPF/CL-CBS-main/benchmark/map100by100/agents10/obstacle/map_100by100_obst50_agents10_ex35.yaml", "YAML", 84, 0, 0, 0, 0, 0, 0, 0, 0, 1, 85
"/home/allvey/Projects/CL-MAPF/CL-CBS-main/benchmark/map100by100/agents10/obstacle/map_100by100_obst50_agents10_ex36.yaml", "YAML", 84, 0, 0, 0, 0, 0, 0, 0, 0, 1, 85
"/home/allvey/Projects/CL-MAPF/CL-CBS-main/benchmark/map100by100/agents10/obstacle/map_100by100_obst50_agents10_ex37.yaml", "YAML", 84, 0, 0, 0, 0, 0, 0, 0, 0, 1, 85
"/home/allvey/Projects/CL-MAPF/CL-CBS-main/benchmark/map100by100/agents10/obstacle/map_100by100_obst50_agents10_ex38.yaml", "YAML", 84, 0, 0, 0, 0, 0, 0, 0, 0, 1, 85
"/home/allvey/Projects/CL-MAPF/CL-CBS-main/benchmark/map100by100/agents10/obstacle/map_100by100_obst50_agents10_ex39.yaml", "YAML", 84, 0, 0, 0, 0, 0, 0, 0, 0, 1, 85
"/home/allvey/Projects/CL-MAPF/CL-CBS-main/benchmark/map100by100/agents10/obstacle/map_100by100_obst50_agents10_ex4.yaml", "YAML", 84, 0, 0, 0, 0, 0, 0, 0, 0, 1, 85
"/home/allvey/Projects/CL-MAPF/CL-CBS-main/benchmark/map100by100/agents10/obstacle/map_100by100_obst50_agents10_ex40.yaml", "YAML", 84, 0, 0, 0, 0, 0, 0, 0, 0, 1, 85
"/home/allvey/Projects/CL-MAPF/CL-CBS-main/benchmark/map100by100/agents10/obstacle/map_100by100_obst50_agents10_ex41.yaml", "YAML", 84, 0, 0, 0, 0, 0, 0, 0, 0, 1, 85
"/home/allvey/Projects/CL-MAPF/CL-CBS-main/benchmark/map100by100/agents10/obstacle/map_100by100_obst50_agents10_ex42.yaml", "YAML", 84, 0, 0, 0, 0, 0, 0, 0, 0, 1, 85
"/home/allvey/Projects/CL-MAPF/CL-CBS-main/benchmark/map100by100/agents10/obstacle/map_100by100_obst50_agents10_ex43.yaml", "YAML", 84, 0, 0, 0, 0, 0, 0, 0, 0, 1, 85
"/home/allvey/Projects/CL-MAPF/CL-CBS-main/benchmark/map100by100/agents10/obstacle/map_100by100_obst50_agents10_ex44.yaml", "YAML", 84, 0, 0, 0, 0, 0, 0, 0, 0, 1, 85
"/home/allvey/Projects/CL-MAPF/CL-CBS-main/benchmark/map100by100/agents10/obstacle/map_100by100_obst50_agents10_ex45.yaml", "YAML", 84, 0, 0, 0, 0, 0, 0, 0, 0, 1, 85
"/home/allvey/Projects/CL-MAPF/CL-CBS-main/benchmark/map100by100/agents10/obstacle/map_100by100_obst50_agents10_ex46.yaml", "YAML", 84, 0, 0, 0, 0, 0, 0, 0, 0, 1, 85
"/home/allvey/Projects/CL-MAPF/CL-CBS-main/benchmark/map100by100/agents10/obstacle/map_100by100_obst50_agents10_ex47.yaml", "YAML", 84, 0, 0, 0, 0, 0, 0, 0, 0, 1, 85
"/home/allvey/Projects/CL-MAPF/CL-CBS-main/benchmark/map100by100/agents10/obstacle/map_100by100_obst50_agents10_ex48.yaml", "YAML", 84, 0, 0, 0, 0, 0, 0, 0, 0, 1, 85
"/home/allvey/Projects/CL-MAPF/CL-CBS-main/benchmark/map100by100/agents10/obstacle/map_100by100_obst50_agents10_ex49.yaml", "YAML", 84, 0, 0, 0, 0, 0, 0, 0, 0, 1, 85
"/home/allvey/Projects/CL-MAPF/CL-CBS-main/benchmark/map100by100/agents10/obstacle/map_100by100_obst50_agents10_ex5.yaml", "YAML", 84, 0, 0, 0, 0, 0, 0, 0, 0, 1, 85
"/home/allvey/Projects/CL-MAPF/CL-CBS-main/benchmark/map100by100/agents10/obstacle/map_100by100_obst50_agents10_ex50.yaml", "YAML", 84, 0, 0, 0, 0, 0, 0, 0, 0, 1, 85
"/home/allvey/Projects/CL-MAPF/CL-CBS-main/benchmark/map100by100/agents10/obstacle/map_100by100_obst50_agents10_ex51.yaml", "YAML", 84, 0, 0, 0, 0, 0, 0, 0, 0, 1, 85
"/home/allvey/Projects/CL-MAPF/CL-CBS-main/benchmark/map100by100/agents10/obstacle/map_100by100_obst50_agents10_ex52.yaml", "YAML", 84, 0, 0, 0, 0, 0, 0, 0, 0, 1, 85
"/home/allvey/Projects/CL-MAPF/CL-CBS-main/benchmark/map100by100/agents10/obstacle/map_100by100_obst50_agents10_ex53.yaml", "YAML", 84, 0, 0, 0, 0, 0, 0, 0, 0, 1, 85
"/home/allvey/Projects/CL-MAPF/CL-CBS-main/benchmark/map100by100/agents10/obstacle/map_100by100_obst50_agents10_ex54.yaml", "YAML", 84, 0, 0, 0, 0, 0, 0, 0, 0, 1, 85
"/home/allvey/Projects/CL-MAPF/CL-CBS-main/benchmark/map100by100/agents10/obstacle/map_100by100_obst50_agents10_ex55.yaml", "YAML", 84, 0, 0, 0, 0, 0, 0, 0, 0, 1, 85
"/home/allvey/Projects/CL-MAPF/CL-CBS-main/benchmark/map100by100/agents10/obstacle/map_100by100_obst50_agents10_ex56.yaml", "YAML", 84, 0, 0, 0, 0, 0, 0, 0, 0, 1, 85
"/home/allvey/Projects/CL-MAPF/CL-CBS-main/benchmark/map100by100/agents10/obstacle/map_100by100_obst50_agents10_ex57.yaml", "YAML", 84, 0, 0, 0, 0, 0, 0, 0, 0, 1, 85
"/home/allvey/Projects/CL-MAPF/CL-CBS-main/benchmark/map100by100/agents10/obstacle/map_100by100_obst50_agents10_ex58.yaml", "YAML", 84, 0, 0, 0, 0, 0, 0, 0, 0, 1, 85
"/home/allvey/Projects/CL-MAPF/CL-CBS-main/benchmark/map100by100/agents10/obstacle/map_100by100_obst50_agents10_ex59.yaml", "YAML", 84, 0, 0, 0, 0, 0, 0, 0, 0, 1, 85
"/home/allvey/Projects/CL-MAPF/CL-CBS-main/benchmark/map100by100/agents10/obstacle/map_100by100_obst50_agents10_ex6.yaml", "YAML", 84, 0, 0, 0, 0, 0, 0, 0, 0, 1, 85
"/home/allvey/Projects/CL-MAPF/CL-CBS-main/benchmark/map100by100/agents10/obstacle/map_100by100_obst50_agents10_ex7.yaml", "YAML", 84, 0, 0, 0, 0, 0, 0, 0, 0, 1, 85
"/home/allvey/Projects/CL-MAPF/CL-CBS-main/benchmark/map100by100/agents10/obstacle/map_100by100_obst50_agents10_ex8.yaml", "YAML", 84, 0, 0, 0, 0, 0, 0, 0, 0, 1, 85
"/home/allvey/Projects/CL-MAPF/CL-CBS-main/benchmark/map100by100/agents10/obstacle/map_100by100_obst50_agents10_ex9.yaml", "YAML", 84, 0, 0, 0, 0, 0, 0, 0, 0, 1, 85
"/home/allvey/Projects/CL-MAPF/CL-CBS-main/benchmark/map100by100/agents20/empty/map_100by100_obst0_agents20_ex0.yaml", "YAML", 65, 0, 0, 0, 0, 0, 0, 0, 0, 1, 66
"/home/allvey/Projects/CL-MAPF/CL-CBS-main/benchmark/map100by100/agents20/empty/map_100by100_obst0_agents20_ex1.yaml", "YAML", 65, 0, 0, 0, 0, 0, 0, 0, 0, 1, 66
"/home/allvey/Projects/CL-MAPF/CL-CBS-main/benchmark/map100by100/agents20/empty/map_100by100_obst0_agents20_ex10.yaml", "YAML", 65, 0, 0, 0, 0, 0, 0, 0, 0, 1, 66
"/home/allvey/Projects/CL-MAPF/CL-CBS-main/benchmark/map100by100/agents20/empty/map_100by100_obst0_agents20_ex11.yaml", "YAML", 65, 0, 0, 0, 0, 0, 0, 0, 0, 1, 66
"/home/allvey/Projects/CL-MAPF/CL-CBS-main/benchmark/map100by100/agents20/empty/map_100by100_obst0_agents20_ex12.yaml", "YAML", 65, 0, 0, 0, 0, 0, 0, 0, 0, 1, 66
"/home/allvey/Projects/CL-MAPF/CL-CBS-main/benchmark/map100by100/agents20/empty/map_100by100_obst0_agents20_ex13.yaml", "YAML", 65, 0, 0, 0, 0, 0, 0, 0, 0, 1, 66
"/home/allvey/Projects/CL-MAPF/CL-CBS-main/benchmark/map100by100/agents20/empty/map_100by100_obst0_agents20_ex14.yaml", "YAML", 65, 0, 0, 0, 0, 0, 0, 0, 0, 1, 66
"/home/allvey/Projects/CL-MAPF/CL-CBS-main/benchmark/map100by100/agents20/empty/map_100by100_obst0_agents20_ex15.yaml", "YAML", 65, 0, 0, 0, 0, 0, 0, 0, 0, 1, 66
